query,execution_time_s,puissance_moyenne_W,energy_consumed_J
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1521,77.179,7.7179
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1515,117.507,11.7507
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.154,85.407,8.5407
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1506,117.108,11.7108
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1538,83.032,8.3032
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1518,113.639,11.3639
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.3059,83.904,16.7808
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1537,96.799,9.6799
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.303,113.708,22.7416
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1546,96.406,9.6406
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,94.261,9.4261
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1518,81.773,8.1773
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,105.018,10.5018
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1524,73.632,7.3632
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,102.094,10.2094
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1518,85.672,8.5672
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,128.623,12.8623
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1528,100.895,10.0895
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1539,102.986,10.2986
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1519,88.173,8.8173
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1512,123.308,12.3308
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1526,91.83,9.183
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,94.638,9.4638
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1506,69.432,6.9432
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1521,105.533,10.5533
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,97.398,9.7398
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1525,114.339,11.4339
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1536,77.899,7.7899
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1521,69.285,6.9285
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1515,72.05,7.205
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.152,110.102,11.0102
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1515,123.726,12.3726
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1532,106.683,10.6683
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1513,122.656,12.2656
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1522,78.389,7.8389
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,130.135,13.0135
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1556,110.499,11.0499
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1539,89.482,8.9482
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.152,78.85,7.885
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,109.131,10.9131
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1526,76.341,7.6341
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1512,93.112,9.3112
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1549,91.194,9.1194
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1516,83.007,8.3007
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1538,98.296,9.8296
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1518,139.611,13.9611
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1538,88.599,8.8599
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1531,89.825,8.9825
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.152,109.659,10.9659
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1524,70.827,7.0827
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1537,114.679,11.4679
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1521,72.09,7.209
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,89.524,8.9524
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1517,103.746,10.3746
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,87.389,8.7389
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.152,91.114,9.1114
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1518,82.018,8.2018
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1525,89.314,8.9314
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1522,86.576,8.6576
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1515,73.684,7.3684
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,119.587,11.9587
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.152,75.101,7.5101
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,113.552,11.3552
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1519,97.156,9.7156
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1507,78.811,7.8811
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1519,68.671,6.8671
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1511,77.596,7.7596
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1525,70.562,7.0562
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1512,123.639,12.3639
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1517,72.603,7.2603
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1506,108.577,10.8577
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,73.077,7.3077
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1527,100.473,10.0473
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1539,74.868,7.4868
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1528,78.432,7.8432
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1507,74.208,7.4208
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1529,93.013,9.3013
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1537,99.546,9.9546
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1518,97.976,9.7976
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1517,122.18,12.218
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1519,91.807,9.1807
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,128.259,12.8259
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1529,105.986,10.5986
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1537,102.737,10.2737
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1522,80.251,8.0251
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1534,128.097,12.8097
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1542,89.521,8.9521
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1536,84.663,8.4663
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1539,85.231,8.5231
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1528,95.062,9.5062
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1539,72.327,7.2327
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1536,102.913,10.2913
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1507,85.336,8.5336
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1555,91.795,9.1795
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1512,68.095,6.8095
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1518,87.442,8.7442
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,79.627,7.9627
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1528,73.343,7.3343
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,98.509,9.8509
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1516,83.363,8.3363
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1506,93.415,9.3415
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1521,84.838,8.4838
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1539,113.044,11.3044
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1528,72.202,7.2202
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1507,102.344,10.2344
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.152,81.074,8.1074
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1507,104.87,10.487
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,83.528,8.3528
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1506,112.759,11.2759
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1531,100.282,10.0282
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,107.218,10.7218
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1507,117.14,11.714
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1535,112.778,11.2778
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1511,87.743,8.7743
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.152,80.566,8.0566
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1536,63.957,6.3957
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1521,103.749,10.3749
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1506,82.513,8.2513
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.152,90.149,9.0149
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1517,90.629,9.0629
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1529,101.518,10.1518
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,90.388,9.0388
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1526,83.033,8.3033
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,131.309,13.1309
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1559,104.714,10.4714
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1506,126.093,12.6093
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1519,77.193,7.7193
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,112.982,11.2982
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1529,85.978,8.5978
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1505,91.698,9.1698
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1542,75.749,7.5749
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1517,108.262,10.8262
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1505,59.306,5.9306
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,116.161,11.6161
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1518,89.653,8.9653
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1507,103.505,10.3505
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.154,80.396,8.0396
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1557,91.382,9.1382
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1513,97.865,9.7865
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1522,69.909,6.9909
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1516,98.599,9.8599
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1516,106.366,10.6366
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1522,90.978,9.0978
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1516,74.126,7.4126
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1512,123.648,12.3648
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1523,82.429,8.2429
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.154,86.231,8.6231
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1517,86.919,8.6919
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.3035,97.7345,19.5469
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1512,61.882,6.1882
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1518,70.273,7.0273
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1537,86.507,8.6507
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,115.091,11.5091
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,119.926,11.9926
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,78.842,7.8842
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1506,84.37,8.437
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1518,114.185,11.4185
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,114.464,11.4464
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1505,86.243,8.6243
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1519,89.008,8.9008
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1511,70.673,7.0673
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1526,118.524,11.8524
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,84.627,8.4627
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1529,104.763,10.4763
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1544,106.902,10.6902
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1524,66.273,6.6273
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,118.096,11.8096
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1548,98.883,9.8883
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,76.474,7.6474
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1528,94.149,9.4149
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,102.787,10.2787
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1519,69.442,6.9442
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1507,92.368,9.2368
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1549,82.392,8.2392
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,85.487,8.5487
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1539,84.71,8.471
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1521,85.634,8.5634
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1517,73.413,7.3413
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1526,81.929,8.1929
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1515,104.454,10.4454
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1527,103.877,10.3877
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1503,117.426,11.7426
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1557,117.906,11.7906
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,110.987,11.0987
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1522,96.618,9.6618
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1511,74.731,7.4731
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.154,74.235,7.4235
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1527,89.677,8.9677
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1536,91.071,9.1071
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1532,78.619,7.8619
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1516,82.866,8.2866
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1519,119.167,11.9167
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.153,89.069,8.9069
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1523,79.113,7.9113
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1521,75.727,7.5727
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1527,100.223,10.0223
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1517,81.837,8.1837
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1522,118.015,11.8015
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1519,80.272,8.0272
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1517,84.16,8.416
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1537,102.204,10.2204
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1538,102.414,10.2414
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1528,122.171,12.2171
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1518,92.266,9.2266
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,92.999,9.2999
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1517,83.865,8.3865
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1516,87.923,8.7923
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1548,90.46,9.046
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1516,107.486,10.7486
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1522,123.877,12.3877
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,97.508,9.7508
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1515,81.252,8.1252
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1541,109.616,10.9616
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1526,78.139,7.8139
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1549,119.043,11.9043
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1539,99.619,9.9619
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1525,102.108,10.2108
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.3048,101.363,20.2726
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1519,68.536,6.8536
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1516,90.27,9.027
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1539,88.76,8.876
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.152,101.682,10.1682
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,90.733,9.0733
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1526,68.187,6.8187
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1505,66.38,6.638
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1528,102.875,10.2875
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,107.888,10.7888
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1519,93.097,9.3097
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1525,85.84,8.584
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.152,65.957,6.5957
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,95.316,9.5316
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1529,81.247,8.1247
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,116.834,11.6834
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1527,111.689,11.1689
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1508,98.978,9.8978
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.152,71.611,7.1611
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1524,88.04,8.804
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1512,56.79,5.679
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1548,75.495,7.5495
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,116.063,11.6063
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1526,75.206,7.5206
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1509,80.073,8.0073
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1527,86.749,8.6749
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.151,82.323,8.2323
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1537,101.776,10.1776
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1527,89.421,8.9421
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1528,92.382,9.2382
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1539,90.005,9.0005
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.153,84.783,8.4783
"SELECT ?v0 ?v2 ?v3 WHERE {
	?v0 <http://xmlns.com/",0.1518,122.534,12.2534
