query,execution_time_s,puissance_moyenne_W,energy_consumed_J
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6091,84.7572,33.9029
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6064,82.0417,32.8167
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6091,79.0118,31.6047
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.609,88.0747,35.2299
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6036,82.1642,32.8657
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.61,82.616,33.0464
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.609,79.9215,31.9686
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7583,79.7446,39.8723
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.758,84.7362,42.3681
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6079,82.0717,32.8287
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7561,82.2306,41.1153
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6077,81.8355,32.7342
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7588,83.0056,41.5028
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6065,86.5433,34.6173
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6087,80.3195,32.1278
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6082,81.4783,32.5913
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6089,81.9988,32.7995
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6098,83.281,33.3124
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6057,85.5215,34.2086
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6083,76.3402,30.5361
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7557,85.2702,42.6351
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6043,85.7313,34.2925
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.606,81.5727,32.6291
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.611,87.705,35.082
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6063,79.329,31.7316
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6093,82.6025,33.041
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6068,80.8705,32.3482
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6086,80.5045,32.2018
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.608,86.7092,34.6837
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6063,78.1225,31.249
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6105,81.171,32.4684
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7588,86.1138,43.0569
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6067,79.891,31.9564
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6114,81.2315,32.4926
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6098,78.7442,31.4977
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6065,88.908,35.5632
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6088,80.2433,32.0973
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6056,81.354,32.5416
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6083,81.758,32.7032
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6109,81.72,32.688
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6078,82.7023,33.0809
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6074,83.5992,33.4397
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6077,87.2305,34.8922
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7602,80.715,40.3575
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6079,86.5875,34.635
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6071,79.5152,31.8061
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.608,82.805,33.122
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6085,90.921,36.3684
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6084,82.7382,33.0953
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6075,82.5375,33.015
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6077,83.0147,33.2059
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6121,81.57,32.628
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.608,82.873,33.1492
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7601,85.7864,42.8932
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6068,83.697,33.4788
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6091,84.9108,33.9643
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6042,82.0155,32.8062
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6077,90.4125,36.165
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6076,84.5948,33.8379
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6103,81.6942,32.6777
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6082,82.2208,32.8883
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6087,80.7022,32.2809
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6092,85.2995,34.1198
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6095,82.9712,33.1885
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6085,83.3525,33.341
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7582,83.0286,41.5143
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6086,84.1745,33.6698
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.609,82.5183,33.0073
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6076,82.2518,32.9007
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6041,83.0987,33.2395
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6092,81.929,32.7716
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6074,86.1425,34.457
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6065,80.625,32.25
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6101,81.7493,32.6997
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6083,81.5002,32.6001
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6083,83.3975,33.359
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6087,89.9115,35.9646
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6068,79.0902,31.6361
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.606,90.39,36.156
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6077,78.5775,31.431
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6079,83.4433,33.3773
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6053,79.515,31.806
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6089,80.683,32.2732
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6101,83.8753,33.5501
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7594,81.6182,40.8091
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6101,83.6515,33.4606
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6077,82.706,33.0824
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6067,83.67,33.468
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6082,81.77,32.708
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6078,83.4015,33.3606
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6091,82.7745,33.1098
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6094,88.424,35.3696
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6079,83.1135,33.2454
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6065,82.235,32.894
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6064,81.6352,32.6541
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6088,82.5705,33.0282
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6087,77.8307,31.1323
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6092,85.659,34.2636
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6062,83.4415,33.3766
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6092,83.8273,33.5309
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.9137,86.471,51.8826
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.603,81.6757,32.6703
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6082,94.4992,37.7997
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6075,82.9497,33.1799
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6092,82.6453,33.0581
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.604,86.5673,34.6269
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.608,78.9322,31.5729
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6056,82.8192,33.1277
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6084,85.5263,34.2105
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.606,82.5465,33.0186
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6105,82.988,33.1952
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.759,80.5792,40.2896
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6067,82.53,33.012
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6076,78.7987,31.5195
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6077,83.581,33.4324
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6121,79.8325,31.933
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6067,84.11,33.644
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6072,90.3942,36.1577
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6055,82.4732,32.9893
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6104,83.2567,33.3027
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6088,83.6358,33.4543
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6115,83.4922,33.3969
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6093,80.33,32.132
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7625,83.4858,41.7429
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6103,82.0157,32.8063
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6075,84.255,33.702
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6094,83.586,33.4344
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6075,83.174,33.2696
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.61,83.0127,33.2051
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6046,81.9613,32.7845
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6078,82.5195,33.0078
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6071,84.594,33.8376
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6065,84.68,33.872
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6058,82.1762,32.8705
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6083,77.162,30.8648
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6055,95.3688,38.1475
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6069,81.5238,32.6095
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6088,83.177,33.2708
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6068,80.7127,32.2851
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6044,89.3667,35.7467
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6088,78.4618,31.3847
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6094,83.4835,33.3934
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6065,81.517,32.6068
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6045,84.0675,33.627
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6092,85.2737,34.1095
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6053,84.448,33.7792
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6058,82.7297,33.0919
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.604,82.1128,32.8451
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6098,80.482,32.1928
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6065,84.4333,33.7733
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6083,82.6098,33.0439
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6062,90.8935,36.3574
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.608,81.3332,32.5333
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6065,82.2767,32.9107
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6049,82.5773,33.0309
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6064,82.918,33.1672
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6094,84.0083,33.6033
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6073,83.5212,33.4085
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6104,84.5417,33.8167
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6072,83.142,33.2568
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6076,80.849,32.3396
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6098,79.6235,31.8494
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6102,80.0812,32.0325
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6078,90.9675,36.387
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6071,80.2668,32.1067
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6072,79.8333,31.9333
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6077,79.0602,31.6241
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6082,82.6418,33.0567
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6095,83.5985,33.4394
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6097,83.9543,33.5817
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6041,83.365,33.346
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6076,83.4367,33.3747
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6097,85.665,34.266
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6079,82.9038,33.1615
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6079,84.2692,33.7077
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6103,85.7735,34.3094
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6074,82.2867,32.9147
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6078,81.8692,32.7477
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6085,86.0528,34.4211
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6074,82.2085,32.8834
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6057,81.7597,32.7039
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6075,83.1107,33.2443
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7562,84.456,42.228
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6062,81.8655,32.7462
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6065,83.9617,33.5847
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6054,80.9818,32.3927
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6075,83.4458,33.3783
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6055,87.3588,34.9435
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6056,82.8638,33.1455
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6087,84.0325,33.613
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6112,82.8443,33.1377
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6077,82.841,33.1364
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6075,82.919,33.1676
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6035,83.8995,33.5598
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6078,81.5673,32.6269
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6085,83.1925,33.277
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6093,85.056,34.0224
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6077,82.4185,32.9674
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6063,82.4128,32.9651
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6079,89.068,35.6272
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6099,82.8905,33.1562
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6062,82.9745,33.1898
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6089,81.3395,32.5358
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6109,83.3667,33.3467
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6071,84.3653,33.7461
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6099,86.2945,34.5178
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6093,79.7308,31.8923
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6082,79.9698,31.9879
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6094,80.0862,32.0345
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6084,84.7935,33.9174
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6073,82.5435,33.0174
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.607,84.6295,33.8518
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6053,82.291,32.9164
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6081,86.191,34.4764
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6105,89.6757,35.8703
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6097,81.0547,32.4219
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6075,81.7878,32.7151
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6078,82.1355,32.8542
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.606,83.4338,33.3735
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6057,87.2605,34.9042
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6094,83.1642,33.2657
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6048,84.0225,33.609
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6072,81.9915,32.7966
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6093,85.5667,34.2267
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6076,80.3135,32.1254
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6067,78.8582,31.5433
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.61,83.7878,33.5151
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6078,79.4575,31.783
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.607,83.9952,33.5981
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6037,94.0935,37.6374
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6103,81.0585,32.4234
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6074,81.844,32.7376
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7581,81.594,40.797
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6066,82.4522,32.9809
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.608,81.6283,32.6513
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.7589,84.227,42.1135
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6071,82.1518,32.8607
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6074,84.2545,33.7018
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6074,81.6895,32.6758
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6075,79.9625,31.985
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6077,82.74,33.096
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6079,81.7163,32.6865
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6057,83.26,33.304
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6074,81.8173,32.7269
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.611,85.5915,34.2366
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.607,83.4995,33.3998
"SELECT ?v0 ?v4 ?v6 ?v7 WHERE {
	?v0 <http://schema",0.6079,93.8332,37.5333
